"Name_Adopt","RA_Adopt","Dec_Adopt","zem_Adopt","RA_UVES","Dec_UVES","RA_SSS","Dec_SSS","B_SSS","R1_SSS","R2_SSS","I_SSS","Name_SDSS","zem_SDSS","u_SDSS","g_SDSS","r_SDSS","i_SDSS","z_SDSS","Name_NED","zem_NED","Name_SIMBAD","zem_SIMBAD","Spec_status","NumExp","ExpTime","WavStart","WavEnd","WavCoverage","Dispersion","CNR","ResPowerNom","SlitWidths","Binnings","Settings","Seeing","ProgIDs","PIObjNames","DLAzabs","DLAlogNHI","DLAelogNHI","DLAReference"
"J035320-231417","03:53:20.09","-23:14:17.9",1.911,"03:53:20.17","-23:14:17.6","03:53:20.097","-23:14:17.97",17.395,16.575,16.595,16.12,,,,,,,,"2MASSi J0353200-231417",1.911,"[VV96] J035320.2-231418",1.911,0,1,1120,3282.89534303,6653.4566449452,"3285.94-4520.64,4619.61-5600.66,5674.94-5987.54,5987.64-6108.89,6108.99-6227.86,6227.96-6359.64,6362.08-6417.98,6418.19-6490.59,6490.69-6559.31,6559.42-6653.46",2.5,"3,4,9,9,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","2.63,2.63,2.63","078.A-0068(A)","he0351m2323",,,,
"J035405-272421","03:54:05.56","-27:24:21.0",2.819,"03:54:05.58","-27:24:21.9","03:54:05.563","-27:24:21.00",17.918,17.357,17.472,17.121,,,,,,,,"UM 684",2.819,"QSO B0352-275",2.823,0,4,10240,3280.6344349022,6813.160000868,"3292.45-4520.39,4786.77-4808.37,4812.34-4846.05,4850.37-4884.59,4888.95-4923.77,4928.58-5237.31,5242.56-5759.59,5837.00-6065.20,6073.35-6813.16",2.5,"12,19,35,34,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.73,1.15,1.57","078.A-0003(A)","q0352m275",,,,
"J040114-395132","04:01:14.06","-39:51:32.6",1.507,"04:01:14.08","-39:51:33.2","04:01:14.067","-39:51:32.69",17.427,16.746,16.718,16.403,,,,,,,,"HE 0359-3959",1.507,"HE 0359-3959",1.507,0,1,2160,3282.9517477891,6653.6264454974,"3297.41-4520.15,4622.12-4721.93,4731.47-5600.80,5675.09-5684.32,5684.47-5692.81,5692.91-5762.84,5762.93-5815.02,5815.12-5871.40,5871.54-5876.64,5876.79-5897.45,5897.55-6233.01,6233.11-6365.32,6365.43-6484.48,6485.99-6491.40,6491.51-6495.68,6495.79-6498.82,6498.98-6562.43,6562.54-6572.67,6572.78-6653.63",2.5,"4,5,13,16,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","2.10,2.38,2.67","078.A-0068(A)","he0359m3959",,,,
"J040353-360501","04:03:53.73","-36:05:01.9",1.417,"04:03:53.61","-36:04:58.5","04:03:53.735","-36:05:01.95",17.037,16.384,16.735,15.719,,,,,,,,"[HB89] 0402-362",1.417,"QSO B0402-362",1.417,0,4,1320,3283.1203969292,9466.7044295394,"3307.94-7520.49,7666.70-9466.70",2.5,"2,8,9,14,9","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","1.37,1.50,2.14","076.A-0860(A)","pksm0402m362",,,,
"J040356-170321","04:03:56.64","-17:03:21.8",4.227,"04:03:56.63","-17:03:23.1","04:03:56.642","-17:03:21.87",22.282,,18.25,,,,,,,,,"BR 0401-1711",4.227,"QSO J0403-1703",4.227,0,6,15242,4779.0159461347,10428.4525288816,"4790.67-5759.09,5834.89-7965.90,7966.89-10086.84,10088.19-10254.86,10259.22-10428.45",2.5,"0,0,12,28,11","0.0,0.0,47.8,47.8,47.8",1,"2x2","580,800,860","0.41,0.56,1.15","074.A-0306(A),71.B-0106(B)","br0401m1711,brm0401m1711",,,,
"J040718-441013","04:07:18.08","-44:10:13.9",3,"04:07:18.04","-44:10:14.5","04:07:18.085","-44:10:13.96",18.051,17.442,17.341,17.011,,,,,,,,"CTQ 0247",3,"QSO B0405-4418",3,0,38,174983,3282.7372659947,10428.5865598905,"3297.02-5578.30,5579.20-8400.96,8402.49-8506.24,8507.53-8828.45,8830.17-8887.57,8889.03-8920.93,8923.01-9521.13,9522.46-9767.02,9773.88-9793.19,9794.25-9924.47,9932.35-10086.39,10092.78-10251.66,10267.23-10428.59",1.3,"28,57,88,112,63","55.8,49.8,50.6,50.6,45.2","0.8,1.0","1x1,2x2","390,437,564,570,580,740,760,860","0.51,0.81,2.20","185.A-0745(C),185.A-0745(F),68.A-0361(A),68.A-0600(A),70.A-0017(A)","ctq247,q0247,q0405,q0405m443","1.913,2.551,2.595,2.621","20.8,21.15,21.05,20.45","0.1,0.15,0.1,0.1","Zafar et al. (2013)"
"J041656-284340","04:16:56.80","-28:43:40.9",2.09,"04:16:56.70","-28:43:41.3","04:16:56.802","-28:43:40.89",18.508,18.113,17.709,17.314,,,,,,,,,,,,0,4,6319,3064.5299547905,6652.396573475,"3080.95-3869.71,4617.22-4658.25,4659.69-5597.25,5675.27-6616.93,6619.64-6650.62",2.5,"10,0,21,21,0","59.8,0.0,56.9,56.9,0.0","0.8,1.2","2x2","346,390,564","0.89,1.06,1.84","072.A-0442(A)","hem0414m2850",1.719,21.2,0.2,"This work"
"J041716-055345","04:17:16.78","-05:53:45.5",0.775,"04:17:16.89","-05:53:45.2","04:17:16.783","-05:53:45.52",16.359,15.194,15.7,15.563,,,,,,,,"3C 110",0.775,"4C -05.17",0.773,0,4,1200,3283.023362837,9466.8982956345,"3299.74-7521.71,7667.62-9466.90",2.5,"5,15,16,24,13","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.46,0.54,0.65","076.A-0860(A)","pksm0414m06",,,,
"J041950-571612","04:19:50.94","-57:16:12.8",4.461,"04:19:50.82","-57:16:14.9","04:19:50.946","-57:16:12.88",21.097,17.849,17.878,17.723,,,,,,,,"BR 0418-5723",4.461,"QSO B0418-5723",4.461,0,1,1845,4576.9141297304,6610.5672951423,"4576.91-5561.03,5637.04-5702.24,5702.34-5917.48,5917.57-5933.88,5933.98-6610.57",2.5,"0,0,11,16,0","0.0,0.0,47.8,47.8,0.0",1,"2x2",560,"0.56,0.66,0.75","69.A-0613(A)","0419m5716",,,,
"J042214-384452","04:22:14.78","-38:44:52.8",3.11,"04:22:14.90","-38:44:52.4","04:22:14.788","-38:44:52.89",17.324,16.443,16.431,16.033,,,,,,,,"[HB89] 0420-388 NED01",3.11,"QSO B0420-3850",3.123,0,18,57770,3282.785301371,10432.2707996284,"3713.14-5600.38,5676.93-6653.01,6702.13-6770.21,6783.60-6848.91,6855.31-6929.68,6939.98-6992.90,6996.34-8523.97,8661.18-10257.07,10259.30-10432.27",2.5,"0,77,92,91,89","0.0,49.8,47.8,47.8,47.8",1,"2x2","390,437,564,860","0.57,0.90,1.59","166.A-0106(A)","q0420m388",,,,
"J042315-012033","04:23:15.79","-01:20:33.1",0.914,"04:23:15.66","-01:20:32.3","04:23:15.793","-01:20:33.13",17.06,16.916,15.416,16.461,,,,,,,,"[HB89] 0420-014",0.914,"QSO B0420-015",0.915,0,4,2280,3283.136635297,9466.9880866146,"3402.46-5579.02,5579.49-7521.72,7666.80-9466.99",2.5,"2,6,9,14,9","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.72,0.89,1.06","076.A-0860(A)","pksm0420m01",,,,
"J042353-261801","04:23:53.94","-26:18:01.0",2.277,"04:23:53.86","-26:18:01.6","04:23:53.942","-26:18:01.00",17.812,17.134,17.111,16.818,,,,,,,,"2MASSi J0423539-261800",2.277,"QSO J0423-2618",2.277,0,1,2700,3283.6698276029,6652.0301478938,"3283.67-3990.38,3990.65-4512.63,4617.97-4657.76,4660.02-5597.08,5672.83-5709.56,5710.08-6240.51,6241.34-6650.03",2.5,"10,8,22,21,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","1.23,1.34,1.45","072.A-0442(A)","hem0421m2624",2.157,20.65,0.1,"Noterdaeme et al. (2008)"
"J042442-375620","04:24:42.22","-37:56:20.6",0.782,"04:24:42.49","-37:56:21.1","04:24:42.229","-37:56:20.65",17.959,17.096,17.586,17.659,,,,,,,,"[HB89] 0422-380",0.782,"QSO B0422-380",0.782,0,7,4915,3283.0366494606,9466.7787192973,"3312.16-5578.81,5579.41-7520.55,7666.56-9466.78",2.5,"2,9,8,16,11","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.97,1.48,1.75","076.A-0860(A)","pksm0422m380",,,,
"J042644-520819","04:26:44.52","-52:08:19.6",2.25,"04:26:44.63","-52:08:17.9","04:26:44.522","-52:08:19.63",17.1,17.136,17.01,16.478,,,,,,,,"CTS 0436",2.25,"[VV96] J042644.4-520820",2.25,0,1,1800,3285.1326132171,6650.7215921743,"3294.82-4520.59,4617.17-5595.98,5671.33-5703.16,5703.25-6158.33,6158.49-6174.37,6174.48-6352.74,6352.84-6369.02,6369.13-6487.43,6487.54-6499.67,6499.78-6573.09,6573.25-6650.72",2.5,"6,6,14,13,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","1.71,1.72,1.73","072.A-0442(A)","hem0425m5214",2.224,20.3,0.1,"Noterdaeme et al. (2008)"
"J042707-130253","04:27:07.29","-13:02:53.6",2.159,"04:27:07.24","-13:02:53.2","04:27:07.291","-13:02:53.61",17.749,17.312,17.176,16.813,,,,,,,,"[HB89] 0424-131",2.159,"QSO B0424-1309",2.166,0,2,6000,3282.6984928744,6813.0136500159,"3291.14-4520.52,4780.72-4808.23,4813.20-4845.50,4850.39-4874.48,4889.58-4923.87,4928.76-5237.03,5245.07-5759.99,5837.11-6813.01",2.5,"11,14,32,32,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.93,1.08,1.08","078.A-0003(A)","q0424m131",,,,
"J042840-375619","04:28:40.40","-37:56:19.4",1.11,"04:28:40.36","-37:56:21.5","04:28:40.404","-37:56:19.43",18.96,16.194,17.367,17.275,,,,,,,,"PKS 0426-380",1.11,"QSO B0426-380",1.11,0,5,3550,3282.9247365074,9466.7717843711,"3295.43-4748.78,4749.14-7453.05,7468.85-7521.36,7665.92-8829.65,8829.79-9466.77",2.5,"2,5,11,15,9","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","1.00,1.18,1.54","076.A-0860(A)","pksm0426m380",,,,
"J043037-485523","04:30:37.30","-48:55:23.5",1.94,"04:30:37.05","-48:55:23.4","04:30:37.300","-48:55:23.52",16.553,16.011,15.865,15.519,,,,,,,,"CTS 0512",1.94,"QSO B0429-4901",1.94,0,8,25959,3043.0855241909,10428.4846770436,"3059.33-5578.50,5579.00-5763.57,5843.34-6066.11,6072.58-6849.30,6864.05-8532.67,8667.70-9923.51,9928.97-9958.48,9959.52-9963.71,9964.56-10014.84,10015.44-10086.85,10096.09-10254.89,10271.27-10428.48",1.5,"24,50,53,53,66","55.8,55.8,50.6,50.6,50.6",0.8,"1x1","346,437,580,860","0.43,0.74,1.39","66.A-0221(A)","hem0429m4901",,,,
"J043255-355030","04:32:55.25","-35:50:30.7",2.28,"04:32:55.32","-35:50:32.2","04:32:55.249","-35:50:30.74",19.045,18.206,18.729,18.118,,,,,,,,,,"AT20G J043255-355031",0,0,2,9471,3285.114575737,6653.6251322809,"3301.70-4520.72,4620.46-5600.76,5675.04-6616.77,6621.14-6653.63",2.5,"8,8,17,16,0","59.8,59.8,56.9,56.9,0.0",0.8,"2x2","390,564","0.89,1.01,1.27","074.A-0473(A)","ctq1041",1.961,20.7,0.1,"This work"
"J043403-435547","04:34:03.18","-43:55:47.3",2.649,"04:34:02.98","-43:55:45.3","04:34:03.187","-43:55:47.37",19.814,19.263,19.724,,,,,,,,,"PKS 0432-440",2.649,"QSO B0432-4401",2.649,0,4,14300,3283.7290139147,6810.323415373,"3283.73-4520.81,4804.68-4847.95,4858.07-5578.36,5579.01-5756.52,5840.94-6275.85,6285.90-6762.84,6768.48-6810.32",2.5,"6,11,15,13,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,580","0.44,0.70,1.07","71.A-0067(A)","b0432m440",2.302,20.78,0.1,"Zafar et al. (2013)"
"J044017-433308","04:40:17.16","-43:33:08.5",2.863,"04:40:17.21","-43:33:09.1","04:40:17.162","-43:33:08.56",19.305,18.016,18.756,18.29,,,,,,,,"[HB89] 0438-436",2.863,"QSO B0438-436",2.852,0,6,22125,3064.5228515685,10429.3685287642,"3764.60-5578.69,5579.20-5756.96,5832.39-6714.02,6734.77-6927.29,6964.54-7024.21,7042.51-7103.91,7126.57-7273.61,7295.85-7922.93,7924.06-7966.79,7967.59-8027.61,8029.02-8453.22,8455.41-8523.87,8657.90-9767.53,9780.98-9924.93,9932.22-10087.56,10099.34-10255.59,10280.59-10429.37",2.5,"0,10,12,14,23","0.0,49.8,47.8,47.8,47.8",1,"2x2","346,390,437,580,860","0.60,0.95,1.50","072.A-0346(A),69.A-0051(A)","b0438m436",2.347,20.78,0.12,"Zafar et al. (2013)"
"J044026-163234","04:40:26.45","-16:32:34.0",1.965,"04:40:26.44","-16:32:34.8","04:40:26.455","-16:32:34.00",18.023,17.332,17.598,17.096,,,,,,,,"[HB89] 0438-166",1.965,"QSO B0438-166",1.965,0,1,1800,3064.6771229487,6651.0519267286,"3075.76-3868.86,4617.33-4697.60,4698.47-5597.52,5671.57-6616.64,6619.73-6637.81,6637.98-6651.05",2.5,"7,0,12,10,0","59.8,0.0,56.9,56.9,0.0",0.8,"2x2","346,564","1.03,1.09,1.16","072.A-0442(A)","hem0438m1638",,,,
"J044117-431343","04:41:17.29","-43:13:43.3",0.593,"04:41:17.25","-43:13:44.8","04:41:17.298","-43:13:43.36",15.308,16.231,16.892,16.044,,,,,,,,"[HB89] 0439-433",0.593,"QSO B0439-4319",0.593,0,7,20743,3756.6959667749,10429.8860716161,"3756.70-5759.45,5833.99-6846.89,6857.80-6993.29,6996.55-8525.00,8662.67-10087.64,10097.91-10255.84,10262.60-10429.89",2.5,"0,49,60,56,48","0.0,49.8,47.8,47.8,47.8",1,"2x2","437,580,860","0.79,1.04,1.23","70.C-0007(A)","q0439m433",,,,
"J044534-354704","04:45:34.58","-35:47:04.1",2.61,"04:45:34.55","-35:47:05.3","04:45:34.582","-35:47:04.17",18.462,17.9,18.241,17.759,,,,,,,,"2MASSi J0445345-354703",2.61,"[VV96] J044534.6-354703",2.61,0,3,10625,3758.7242206816,9466.5521508712,"3758.72-4983.08,5685.80-7525.57,7669.39-7752.85,7752.98-8829.59,8829.74-8922.18,8922.41-8990.90,8991.05-9378.55,9378.78-9466.55",2.5,"0,33,0,31,28","0.0,49.8,0.0,47.8,47.8",1,"2x2","437,760","0.86,1.04,1.53","072.A-0442(A)","ctm258",2.408,20.3,0.1,"This work"
"J044821+095051","04:48:21.74","+09:50:51.4",2.108,"04:48:21.75","+09:50:52.0","04:48:21.742","+09:50:51.48",,,21.084,,,,,,,,,"[HB89] 0445+097",2.108,"4C 09.17",2.11,0,3,13200,3282.6729591103,6651.7854934933,"3287.17-4520.52,4618.49-5598.46,5673.04-6615.06,6618.97-6651.79",2.5,"4,4,15,18,0","41.5,41.5,41.1,41.1,0.0",1.2,"2x2","390,564","0.58,0.83,1.27","080.A-0364(A)","j0448p0950",,,,
"J045214-164016","04:52:14.24","-16:40:16.3",2.6,"04:52:14.23","-16:40:17.0","04:52:14.240","-16:40:16.30",17.483,,17.403,16.925,,,,,,,,"H 0449-1645",2.6,"QSO B0449-1645",2.6,0,3,15600,3283.0287299234,6656.3353281157,"3284.95-4520.98,4622.30-4694.75,4697.73-5578.98,5579.40-5600.00,5676.69-6652.78",2.5,"18,40,47,44,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.44,0.70,1.21","078.A-0646(A)","q0449m1645",,,,
"J045313-130555","04:53:13.57","-13:05:55.1",2.3,"04:53:13.75","-13:05:54.6","04:53:13.574","-13:05:55.19",17.479,17.192,17.166,16.345,,,,,,,,"H 0450-1310",2.3,"QSO B0450-1310B",2.3,0,5,15000,3047.219723086,10429.8029225876,"3049.58-3146.69,3147.66-3870.25,4781.83-4808.46,4812.75-4835.68,4850.83-4874.10,4889.74-4923.78,4929.04-5238.20,5245.19-5760.03,5837.45-6064.86,6073.06-6833.20,6840.44-6853.63,6864.67-6935.62,6943.31-6991.89,7004.73-8526.50,8668.67-9092.18,9106.90-9505.10,9506.21-9614.88,9622.09-9767.37,9775.03-9793.39,9794.45-9924.93,9935.61-9963.66,9965.40-10087.64,10101.36-10255.84,10272.79-10429.80",2.5,"31,0,41,41,50","49.8,0.0,52.0,52.0,52.0","0.9,1.0","2x2","346,580,860","0.54,0.60,1.10","70.B-0258(A)","q0450m13",2.067,20.5,0.07,"Zafar et al. (2013)"
"J045523-421617","04:55:23.04","-42:16:17.1",2.66,"04:55:23.08","-42:16:19.1","04:55:23.044","-42:16:17.18",17.849,16.897,17.132,16.572,,,,,,,,"TOLOLO 0453-423",2.66,"QSO B0453-423",2.661,0,30,119393,3045.4926515977,10429.165466594,"3047.51-4747.51,4748.70-5237.24,5243.92-5578.49,5579.00-8654.76,8674.86-8780.22,8795.12-9766.80,9774.13-9921.67,9929.80-10086.43,10094.13-10253.61,10268.29-10429.17",1.3,"33,90,82,108,93","49.8,55.8,47.8,50.6,47.8","0.8,1.0","1x1,2x2","346,390,437,580,760,860","0.50,0.87,1.46","166.A-0106(A),185.A-0745(D),185.A-0745(G)","q0453m423",,,,
"J045608-215909","04:56:08.91","-21:59:09.5",0.533,"04:56:08.92","-21:59:09.3","04:56:08.917","-21:59:09.52",15.948,15.683,15.645,15.594,,,,,,,,"[HB89] 0454-220",0.533,"QSO B0454-220",0.534,0,3,8500,3044.7274235291,6213.3085328071,"3055.36-3870.99,4164.00-4248.39,4249.70-4298.68,4301.11-5162.65,5226.93-6211.08",2.5,"47,58,85,0,0","49.8,47.8,47.8,0.0,0.0",1,"2x2","346,520","1.29,1.55,1.75","076.A-0463(A)","qso0454m220",,,,
"J050112-015914","05:01:12.78","-01:59:14.0",2.286,"05:01:12.77","-01:59:12.9","05:01:12.788","-01:59:14.08",,,20.747,,,,,,,,,"[HB89] 0458-020",2.286,"4C -02.19",2.286,0,14,55502,3045.2469406777,10429.571554142,"3080.03-5579.03,5579.54-10087.84,10089.44-10255.96,10260.49-10429.57",2.5,"7,7,18,21,10","49.8,49.8,47.8,47.8,47.8","0.9,1.0,1.2","2x2,3x2","346,390,437,564,570,580,750,860","0.46,0.76,1.57","072.A-0346(A),074.B-0358(A),076.A-0463(A),66.A-0624(A),68.A-0600(A)","b0458m020,pks0458m020,q0458,q0458m0203",2.04,21.7,0.1,"Zafar et al. (2013)"
"J050644-610941","05:06:44.05","-61:09:41.0",1.093,"05:06:43.21","-61:09:42.4","05:06:44.051","-61:09:41.08",17.157,16.915,16.204,16.736,,,,,,,,"[HB89] 0506-612",1.093,"QSO B0506-6113",1.093,0,4,1200,3282.8466752598,9466.3888008369,"3296.04-7520.86,7665.48-9466.39",2.5,"3,8,11,16,11","49.8,49.8,47.8,47.8,47.8",1,"2x2","390,437,580,760","0.78,0.86,0.91","076.A-0860(A)","pksm0506m61",,,,
"J051410-332622","05:14:10.89","-33:26:22.4",1.587,"05:14:11.04","-33:26:23.5","05:14:10.893","-33:26:22.42",17.65,16.523,16.902,16.314,,,,,,,,"2MASSi J0514109-332622",1.587,"[LRG2005] DLA B",0.931,0,10,30000,3279.7421321312,6657.7583420945,"3286.79-4522.53,4621.46-5578.11,5579.09-5607.86,5673.28-6657.76",1.5,"11,15,54,63,0","48.3,48.3,45.2,45.2,0.0",1,"1x1","390,564","0.47,0.84,1.18","66.A-0087(A),70.A-0446(A)","hem0512dmd3329,hem0512m3329",,,,
"J051707-441055","05:17:07.62","-44:10:55.6",1.71,"05:17:07.60","-44:10:56.4","05:17:07.624","-44:10:55.61",15.297,14.586,14.778,14.168,,,,,,,,"HE 0515-4414",1.71,"QSO J0517-4410",1.713,0,51,181652,3043.7848844158,10428.923455595,"3050.68-5822.24,5822.47-8536.93,8664.25-10087.55,10090.70-10255.59,10264.18-10428.92",1.3,"109,112,246,277,195","62.5,55.8,53.7,53.7,50.6","0.5,0.6,0.7,0.8","1x1,2x1","346,437,520,580,860","0.41,0.77,2.37","072.A-0100(A),079.A-0404(A),082.A-0078(A),60.A-9022(A),66.A-0212(A)","he0515m4414,hem0515m44,hem0515m4414",,,,
"J051939-364611","05:19:39.79","-36:46:11.6",1.394,"05:19:39.83","-36:46:11.3","05:19:39.793","-36:46:11.65",18.033,17.041,17.065,16.796,,,,,,,,"HE 0517-3649",1.394,"[VV96] J051939.8-364613",1.394,0,1,1520,3283.0084625444,6653.7968766997,"3292.36-4520.27,4621.04-5600.95,5678.45-5699.75,5699.85-5703.56,5703.75-5904.25,5904.40-5917.31,5917.41-5985.35,5985.55-6491.40,6491.68-6506.15,6506.25-6616.89,6617.06-6646.86,6646.98-6653.80",2.5,"4,7,14,14,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","1.13,1.18,1.23","078.A-0068(A)","he0517m3649",,,,
"J053007-250329","05:30:07.95","-25:03:29.7",2.813,"05:30:07.96","-25:03:29.9","05:30:07.950","-25:03:29.79",20.392,18.663,18.829,18.376,,,,,,,,"[HB89] 0528-250",2.813,"QSO B0528-25",2.765,0,31,108539,3042.0348901169,10428.4210074629,"3456.47-6857.84,6864.48-6993.63,7007.55-8531.20,8671.21-9958.53,9959.00-10086.64,10088.32-10254.71,10259.29-10428.42",2,"66,56,105,108,36","49.8,49.8,47.8,47.8,47.8","0.7,0.8,1.0","2x2","346,390,410,437,564,580,860","0.44,0.76,1.57","082.A-0087(A),66.A-0594(A),68.A-0106(A),68.A-0600(A)","pks528m250,q0528,q0528m250","2.141,2.811","20.95,21.35","0.05,0.07","Zafar et al. (2013)"
"J053056+133154","05:30:56.43","+13:31:54.9",2.06,"05:30:56.25","+13:31:55.6","05:30:56.436","+13:31:54.90",20.533,,19.396,19.318,,,,,,,,"PKS 0528+134",2.06,"QSO J0530+135",2.07,0,7,12600,3286.156483049,10432.5390397785,"3598.73-5162.50,5242.89-6210.49,6702.63-6776.54,6782.98-6838.36,6847.15-6995.18,7003.18-7752.97,7753.81-8529.80,8668.77-10088.44,10089.28-10257.33,10260.16-10432.54",2.5,"0,2,4,0,11","0.0,49.8,47.8,0.0,47.8",1,"2x2","390,520,860","0.44,1.00,1.57","70.C-0239(A)","b0528p134",,,,
"J055158-211949","05:51:58.21","-21:19:49.9",2.245,"05:51:58.44","-21:19:49.6","05:51:58.213","-21:19:49.91",19.626,19.409,19.453,,,,,,,,,"[HB89] 0549-213",2.245,"QSO B0549-2120",2.245,0,4,12013,3248.1072623897,6651.2089079799,"3285.89-4512.26,4617.70-4688.91,4695.64-5131.57,5131.91-5431.15,5433.28-5597.74,5671.94-6616.30,6620.22-6651.21",2.5,"5,5,12,10,0","41.5,41.5,41.1,41.1,0.0",1.2,"3x2","390,564","0.67,0.81,0.94","072.B-0218(A)","mrc0549m213",,,,
"J055246-363727","05:52:46.18","-36:37:27.5",2.317,"05:52:46.28","-36:37:30.1","05:52:46.183","-36:37:27.57",17.979,17.608,17.785,16.996,,,,,,,,"[HB89] 0551-366",2.317,"QSO B0551-366",2.318,0,7,26100,3049.1633201052,9400.1415691833,"3093.11-5235.77,5239.83-5578.94,5579.27-7415.54,7563.12-9366.42,9369.78-9378.69,9378.84-9400.14",2.5,"15,18,46,54,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","346,437,580,750","0.43,0.64,1.18","66.A-0624(A)","q0551m3637",1.962,20.7,0.08,"Zafar et al. (2013)"
"J060008-504036","06:00:08.10","-50:40:36.6",3.13,"06:00:08.07","-50:40:38.4","06:00:08.108","-50:40:36.68",18.091,17.27,17.429,17.013,,,,,,,,"CTS 0656",3.13,"CTQ 656",3.13,0,7,21000,3285.2686918344,6651.5817490747,"3708.22-4521.18,4620.99-5578.60,5578.99-5599.55,5672.76-6650.28",1.5,"0,13,35,38,0","0.0,55.8,50.6,50.6,0.0",0.8,"1x1","390,564","0.62,0.77,1.02","68.A-0639(A)","q0558m5040",2.149,20.4,0.12,"Zafar et al. (2013)"
"J060859-222009","06:08:59.50","-22:20:09.6",1.926,"06:08:59.58","-22:20:20.9","06:08:59.507","-22:20:09.66",22.153,19.536,19.938,,,,,,,,,"[HB89] 0606-223",1.926,"MRC 0606-223",0,0,4,12800,3282.9958630117,6653.882314176,"3292.65-4519.54,4620.22-4657.08,4659.57-4686.41,4709.73-5600.27,5674.74-6617.36,6619.29-6653.88",2.5,"1,2,6,5,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,564","0.52,0.91,1.16","076.A-0389(A)","b0606m223",,,,
"J064326-504112","06:43:26.99","-50:41:12.7",3.09,"06:43:26.96","-50:41:12.3","06:43:26.995","-50:41:12.72",18.823,18.275,18.055,17.814,,,,,,,,"[HB89] 0642-506",3.09,"QSO B0642-506",3.09,0,21,84329,3282.9082743742,10405.5669696351,"3292.56-5578.61,5579.28-7402.82,7405.49-8346.29,8347.66-8431.91,8433.75-8467.55,8468.13-8497.67,8499.77-8838.51,8839.71-9000.85,9010.38-9441.96,9443.10-9479.03,9480.52-9521.31,9523.88-9790.44,9795.07-9916.60,9930.53-10087.45,10096.39-10126.74,10127.20-10173.97,10176.04-10255.47,10268.10-10288.62,10290.63-10315.52,10325.52-10375.78,10376.17-10384.66,10384.81-10405.57",2.25,"19,33,59,60,29","49.8,49.8,47.8,47.8,56.9","0.8,1.0,1.2","2x2","390,437,564,580,760,850","0.37,1.04,2.30","072.A-0442(A),073.A-0071(A),074.A-0201(A),080.A-0288(A)","qj0643m5041,qmj0643m5041",2.659,20.95,0.08,"Zafar et al. (2013)"
"J073918+013704","07:39:18.03","+01:37:04.5",0.191,"07:39:18.09","+01:37:02.4","07:39:18.034","+01:37:04.58",16.151,15.962,16.908,15.187,,,,,,,,"[HB89] 0736+017",0.191,"QSO B0736+017",0.191,0,11,18000,3286.8100209696,10429.6578404392,"3286.81-5164.63,5230.82-5461.96,5472.85-6211.40,6712.35-6777.76,6782.37-6838.22,6844.14-6856.58,6864.51-8528.60,8665.47-10087.89,10089.45-10255.94,10264.15-10429.66",1.5,"8,52,75,0,50","78.3,76.4,76.4,0.0,76.4","0.3,0.4","1x1","390,520,860","0.76,0.91,1.75","70.C-0239(A)","b0736p017",,,,
"J080916+053941","08:09:16.98","+05:39:41.9",2.555,"08:09:16.99","+05:39:42.1","08:09:16.979","+05:39:41.92",18.885,18.461,18.492,18.324,"SDSS J080916.98+053941.9",2.555,19.378,18.769,18.602,18.601,18.404,"SDSS J080916.98+053942.0",2.537,"SDSS J080916.98+053942.0",2.537,0,1,5400,3284.483722136,7005.7439653408,"3284.48-4520.94,4978.17-5957.61,6038.28-6996.69,6999.90-7003.41",2.5,"6,6,17,14,0","49.8,49.8,47.8,47.8,0.0",1,"2x2","390,600","0.85,0.89,0.90","080.A-0482(A)","sdss0809p05",2.319,20.39,0.22,"Noterdaeme et al. (2009)"
"J081331+254503","08:13:31.28","+25:45:03.0",1.51,"08:13:31.30","+25:45:02.7","08:13:31.294","+25:45:02.96",16.104,15.137,15.372,14.791,"SDSS J081331.28+254503.0",1.51,16.458,16.076,15.727,15.385,15.176,"2MASSi J0813312+254503",1.51,"QSO J0813+2545",1.5,0,14,48900,3044.5214929955,6656.5299474924,"3047.19-3873.37,4620.47-5578.63,5579.24-5599.09,5676.29-6547.85,6548.67-6652.48",2.5,"69,0,120,170,0","54.5,0.0,52.0,52.0,0.0",0.9,"2x2","346,564","0.52,0.73,1.01","68.A-0107(A)","hs0810",,,,
